id,name,zip_code,phone,address
17131,El Paisa Restaurant,11373,7182715081,"9326 Corona Ave, ,"
17132,Mr Zheng's Kitchen,11373,7186991625,"5615 Junction Blvd, ,"
17134,Au Bon Pain,11373,7187792033,7901 Broadway
17135,Crepes Celestes,11373,7185923900,"Queens Center Mall, 90-15 Queens Blvd,"
17136,Kido Sushi,11373,7182713688,"90-15 Queens Blvd, ,"
17137,Chocolate Deli & Grocery,11373,7184468282,"8273 Broadway, ,"
17138,Tulcingo Restaurant & Panaderia,11373,7182053134,"40-11 82nd St, ,"
17139,Noodle House,11373,7182711890,"90-15 Queens Blvd, Queens Center Mall"
17140,La Caleñita Bakery,11373,7182058273,"40-06 83rd St, ,"
17141,No 1 Hunan Chinese Restaurant,11373,7184463333,"9028 43rd Ave, ,"
17142,Red Lobster,11373,7187603050,"88-01 Queens Blvd, ,"
17143,M2n Cafeteria,11373,7188032488,"40-12 82 St, ,"
17144,Charley's Grilled Subs,11373,7182717220,"90-15 Queens Blvd, ,"
17145,Taste of China,11373,7185330883,"8026 Baxter Avenue, ,"
17146,Taqueria La Casa Del Idolo,11373,7182710384,"91-07 Corona Ave, ,"
17147,Woodside Deli & Grocery,11373,7188031202,7702 Woodside Ave
17148,Grandstand,11373,7184789633,"8535 Grand Ave, ,"
17150,RuYi Seafood Restaurant,11373,7186393366,"83-34 Broadway, ,"
17151,KFC,11373,7186990145,"9015 Queens Blvd, FC2, Queens City Mall,"
17152,Que Sabor,11373,7183963138,"84-60 Grand Ave, ,"
17153,Chubby Burger Chicken & Pizza,11373,7188061846,"56-17 Junction Blvd, ,"
17154,Aroma de Cafe,11373,7188061999,"81-02 Broadway, ,"
17155,Quickly,11373,7188033668,"8306 Broadway, ,"
17156,Sabor Colombiano,11373,7186513330,"86-16 Queens Blvd, ,"
17157,Mei Wei Kitchen,11373,7182057571,"82-53 Broadway, ,"
17158,Pata Paplean Bar,11373,7186512076,"76-21 Woodside Ave, ,"
17160,Outback Steakhouse,11373,7187607200,"8801 Queens Blvd, ,"
17161,Applebee's,11373,7182717999,"9015 Queens Blvd, ,"
17162,Winners Bar,11373,7185050403,"8267 Broadway, ,"
17163,Broadway Food Mart,11373,7183350976,"8320 Broadway, ,"
17164,Sarita's Bakery,11373,7187601034,"9412 Corona Ave, ,"
17165,Woodside Kitchen,11373,7188983570,"7610 Woodside Ave, ,"
17166,Vallecito Bakery,11373,7188998242,"40-06 Benham St, ,"
17167,Fu Fan Chinese Restaurant,11373,7184247300,"8505 Whitney Ave, ,"
17169,Ru Yi Seafood Restaurant,11373,7186393366,"83-34 Broadway, ,"
17170,Toltecamila Taqueria,11373,7187603778,"92-10 Corona Avenue, ,"
17171,Popeyes,11373,7185072634,"8930 Queens Blvd, ,"
17172,Wafels & Dinges,11373,6462572592,", ,"
17174,Pizza Bella,11373,7185071009,"8130 Broadway, ,"
17175,Pique Y Pase 'Pepin',11373,3474692023,"95-40 Roosevelt Ave, ,"
17176,Esmeralda's Restaurant,11373,7182711330,"9016 Corona Ave, ,"
17177,Chipotle Mexican Grill,11373,3473963452,"90-15 Queens Blvd, ,"
17178,Esquina Tierras Mexicanas Americanas,11373,7187792977,"93-10 Roosevelt Ave, ,"
17179,Mei Wai Kitchen,11373,7182057571,"8253 Broadway, ,"
17180,Scorpion,11373,7182057909,"75-16 Roosevelt Ave, ,"
17181,McDonald's,11373,7184780323,"91-19 Queens Blvd, ,"
17182,Sabor Colombiano,11373,7186513330,"86-16 Queens Blvd,"
17183,Ming King Chinese Restaurant,11373,7185078441,"8616 Whitney Ave, ,"
17186,Don Victorio Famous Pizzeria,11373,7187607000,"95-11 57th Ave, ,"
17187,Big Easy Cajun,11373,7182719100,"Queens Center Lower Level Parking P2, 90-15 Queens Blvd,"
17188,Panda Express,11373,7186998299,"90-15 Queens Blvd, 90-15 Queens Blvd,"
17189,Donde Sea!,11373,3478134192,"94-66B Corona Ave,"
17190,Nuthin' Left Deli & Grocery,11373,7182712200,"5202 92nd St, ,"
17191,Du Bois Pastry,11373,7184268586,"8408 Broadway, Ste A,"
17193,Las Americas Bakery 82 Street,11373,7184576437,"4030 82nd St, ,"
17194,Fu Long Food,11373,7186060888,"83-11 Broadway, ,"
17195,Asia Chinese Restaurant,11373,7185050999,"8746 Britton Avenue, ,"
17198,Celebes Bakar,11373,3013320502,"4325 Judge St,"
17199,Randy's Ice Cream,11373,3473300885,"83-18 Broadway, ,"
17200,Serge's BBQ,11373,7184263262,"74-08 Grand Ave, ,"
17201,Fortune Seafood Restauran,11373,7186393366,"83-34 Broadway, ,"
17202,Sonero's REestaurant Bar,11373,7186062529,"92-02 Corona Ave., ,"
17203,Lili Chinese Restaurants,11373,7185336500,"8306 Grand Avenue, ,"
17204,Nutripan Bakery & Restaurant,11373,7187604444,"5609 Junction Blvd, ,"
17205,Marias Deli Grocery,11373,7185053250,"7417 Woodside Ave, ,"
17206,Ming's Chinese Kitchen,11373,7186991625,"56-15 Junction Blvd, ,"
17207,Ocean Y Realty,11373,7184782800,"4001 75th Street, ,"
17208,Pronto Pizza,11373,7184241500,"89-30 Queens Blvd,"
17209,McDonald's,11373,7187609606,"9505 57th Ave, ,"
17212,Yeung Wah II,11373,7185650906,"8543 Grand Ave, ,"
17213,Taqueria Juarez N Deli Groc,11373,7187791301,9109 43rd Ave
17214,Mi Cabana Columbiana,11373,7186518999,"8711 Grand Avenue, ,"
17215,La Parada De Los Pinchos,11373,7184750965,"89-26 Roosevelt Ave, ,"
17217,Cajun Cafe & Grill,11373,7186990111,"9015 Queens Blvd, ,"
17218,Subway,11373,3476171016,"80-05 Broadway, ,"
17219,Sbarro,11373,7182719654,"9015 Queens Blvd, ,"
17220,Toltecamila Taqueria Deli II Restaurant,11373,7187603778,"9210 Corona Avenue, ,"
17221,Sugar Club,11373,7185659018,"8118 Broadway, ,"
17222,Mi Bella Pizza,11373,7184245588,"78-04 Woodside Ave, ,"
17223,Broadway Deli and Grocery,11373,7184464650,"7617 Broadway, ,"
17224,Jazmina Grocery,11373,7186729629,"40-12 Hampton St, ,"
17225,Papa John's Pizza,11373,7187607272,"9035 Corona Ave, ,"
17226,Cocolon Restaurant,11373,7185950303,"9016 Corona Ave, ,"
17228,Tacos Y Jugos Genesis,11373,7184262080,"7804 Woodside Ave, ,"
17229,Texana Restaurant,11373,7186990908,"47-18 Junction Blvd,"
17231,El Canelazo Restaurante Ecuatoriano,11373,7184290016,"8004 Roosevelt Ave, ,"
17232,Eurocafe,11373,9179478361,"91-18 59th Ave,"
17233,Cheung Hsi Restaurant,11373,7184786688,"8148 Baxter Ave, ,"
17234,Queens Center,11373,7185923900,"90-15 Queens Blvd, ,"
17236,Subway,11373,7185070980,"74-22 Broadway, ,"
17237,Bappy Sweet,11373,7184580626,"8507 Whitney Ave, ,"
17238,Cafe SaGre,11373,7184264940,"80-05 Broadway, ,"
17239,Mira Cali III,11373,3476390113,"80-28 Baxter Ave, ,"
17240,Domino's Pizza,11373,7184573030,"9045 Corona Ave, ,"
17241,Duke's Restaurant In Pan American Motor Inn,11373,7184768186,"7900 Queens Boulevard, ,"
17242,New Taste Restaurant,11373,7185928728,"9462 Corona Ave, ,"
17243,Charleys Steakery Fresh Grillsub,11373,7182717220,"9015 Queens Boulevard, ,"
17244,El Tipico Dominicano Restaurant,11373,7186990444,"10702 Corona Ave, ,"
17245,Fu City Inc,11373,7182718881,8331 Broadway
17246,Angelo's Deli Restaurant,11373,7184249316,"69-45 51st Ave, ,"
17247,Subway,11373,7187790600,"86-51 Broadway, ,"
17248,Subway,11373,7185074070,"9124 59th Ave, ,"
17249,Guayaco's,11373,3472480646,"81-42 Baxter Ave, ,"
17250,Subway,11373,7185070980,"74-22 Broadway,"
17253,Panini Bar,11373,7185923900,"Queens Center Mall, 90-15 Queens Blvd,"
17254,Latin Glass,11373,7182718208,"4811 94th St, ,"
17255,Melody Beauty Salon,11373,7184784031,"8522 Grand Ave, ,"
17256,Blvd Pizzeria,11373,7186723300,"8904 Queens Blvd, ,"
17257,Casa Rivera Grocery,11373,7184267590,"4017 82nd St, ,"
17258,Mario's Pizzeria & Cafe,11373,7182056860,"8109 41st Ave, ,"
17259,Pretzel Time,11373,7182715178,"9015 Queens Boulevard, ,"
17260,Pollolatino,11373,7182710900,9459 Corona Ave
17261,Chatime,11373,7188988868,"81-21 Broadway, ,"
17262,Vivi Bubble Tea,11373,7185658801,"83-28 Broadway, ,"
17263,BlackSea Fish & Grill,11374,7182757555,"95-36 Queens Blvd, ,"
17264,Marani,11374,7185690600,"9726 63rd Rd, ,"
17265,MACA Peruvian Restaurant,11374,7186512441,"62-12 Woodhaven Blvd, ,"
17266,Grand Sichuan NY II,11374,7182688833,"98-108 Queens Blvd, ,"
17267,Nur Thai,11374,7182556141,"63-32 Woodhaven Blvd, ,"
17268,Pollos a la Brasa Don Alex,11374,7182751112,"97-05 64th Ave, ,"
17269,Taste of Samarkand,11374,7186722121,"62-16 Woodhaven Blvd,"
17270,Rego Pita,11374,7188972746,"9712 Queens Boulevard,"
17271,Barosa,11374,7184241455,"62-29 Woodhaven Blvd, ,"
17272,Chidori,11374,7188960820,"9709 64th Ave, ,"
17273,Cheburechnaya,11374,7188979080,"9209 63rd Dr, Ste A,"
17274,Green Zenphony,11374,7188300808,"95-26 Queens Blvd, ,"
17275,Diner Bar,11374,7188976000,"97-45 Queens Blvd, ,"
17276,Guo Guo Seafood Hot Pot & Sushi,11374,7188968822,"9525 Queens Blvd,"
17277,London Lennie's,11374,7188948084,"6388 Woodhaven Blvd, ,"
17278,Ben's Best,11374,7188971700,"96-40 Queens Blvd, ,"
17279,Lobster House All You Can Eat Seafood,11374,7188968811,"95-25 Queens Blvd,"
17280,Bridie's Bar and Grill,11374,7184268580,"63-28 Woodhaven Blvd, ,"
17281,Enfes Mediterranean Grill,11374,7184240126,"62-8 Woodhaven Blvd,"
17282,Exotic Sushi Bars,11374,7184590777,"9110 63rd Dr, ,"
17283,Tandoori Food & Bakery,11374,7188971071,"9904 63rd Rd, ,"
17284,Thai Pochana,11374,7188971575,"63-55 Wetherole St, ,"
17285,Pollos Cuzco Restaurant,11374,7182751575,"98-102 Queens Blvd, ,"
17286,Pollos Mario,11374,7185652055,"6320 Woodhaven Blvd, ,"
17287,Sveta's House,11374,7188991405,"92-60 Queens Blvd, ,"
17288,Parceros Bakery,11374,7184248444,"63-54 Woodhaven Blvd, ,"
17289,Bamboo Ya,11374,7188061228,"97-11 Queens Blvd, ,"
17290,Tandoor Restaurant,11374,7189976800,"95-24 Queens Blvd, ,"
17291,Miller's Ale House - Rego Park,11374,7187601090,"61-35 Junction Blvd, ,"
17292,Dallas BBQ,11374,7185929000,"61-35 Junction Blvd, ,"
17293,Tropix Bar & Lounge,11374,7182750024,"9532 Queens Blvd, ,"
17294,Gyro Grill,11374,7187790900,"63-02 Woodhaven Blvd, ,"
17295,Sake Sushi,11374,7188970429,"95-34 Queens Blvd, ,"
17296,Emerald Restaurant,11374,7182752045,"97-04 Queens Blvd, ,"
17297,Rego Bagels,11374,7184596265,"9508 63rd Dr, ,"
17298,Tasty & Co,11374,7188972288,"94-19 63rd Dr, ,"
17299,Asia,11374,7184163333,"63104 Woodhaven Blvd, ,"
17300,Woodhaven House,11374,7188945400,"63-98 Woodhaven Blvd, ,"
17301,Rego Park Deli & Pastry,11374,7189970957,"97-34 63rd Rd, ,"
17302,Bellerose Famous Pizza,11374,7187016610,"99-10 63rd Rd,"
17303,Tower Diner,11374,7184597000,"9895 Queens Blvd, ,"
17304,Samarkand,11374,7182634444,"98-98 Queens Blvd, ,"
17305,Mr Tong's,11374,7188978202,"9720 Queens Blvd, ,"
17306,Mado Japanese Restaurant,11374,7188964000,"9516A Queens Blvd, ,"
17307,Sushi 33,11374,7188963033,"6356 Booth St, ,"
17308,Ganey Orly,11374,7184591638,"65-37 99th St, ,"
17309,Rokhat Kosher Bakery,11374,7188974493,"65-43 Austin St, ,"
17310,Adam's Bagel and Deli,11374,7185070839,6356 Woodhaven Blvd
17311,Rego Park Cafe,11374,7184592233,"94-14 63rd Dr, ,"
17312,Knish Nosh,11374,7188975554,"98-104 Queens Blvd, ,"
17314,Shalimar Diner,11374,7185447724,"6368 Austin St, ,"
17315,Panera Bread,11374,7182711010,"61-35 Junction Blvd, ,"
17316,Avellino Ristorante & Pizzeria,11374,7184590632,"97-03 64th Ave, ,"
17317,Vstrecha Glatt Kosher,11374,7182634444,"98-98 Queens Blvd, ,"
17318,Morning Glory Bakery,11374,7188300888,"93-05A 63rd Dr, ,"
17319,U Yuri Fergana Restauraunt,11374,7188306363,"94-09 63rd Dr, ,"
17320,Mangia Bene Pizzeria,11374,7184580470,"92-44 Queens Boulevard, ,"
17321,BLVD Bistro & Bar,11374,7182619400,"Wyndham Garden Rego Park, 61-18 93rd St"
17322,East Meets West,11374,7188309788,"6507 Woodhaven Blvd, Ste 2,"
17323,Stephen Cafe/ Deli,11374,7188980963,"6125 Woodhaven Blvd, ,"
17324,Rego Garden Restaurant,11374,7189976622,9303 63rd Dr
17325,Barista Verace Pizza & Cafe,11374,9178326261,"92-44 Queens Blvd, ,"
17326,New Lian Fu Ying Chinese Restaurant,11374,7188975038,"97-09 Queens Blvd, ,"
17327,Spring Garden,11374,7184461006,"6224 Woodhaven Blvd, ,"
17328,Fresh Soft Tacos,11374,7188963457,"9403A 63rd Dr, ,"
17329,Taco Place,11374,7188963468,"94-03A 63rd Dr, ,"
17330,Planet Wings,11374,7189971111,"95-05 63 Dr, ,"
17331,Aaron's Kosher Gourmet Emporium & Prime Meats,11374,7182051992,"63-06 Woodhaven Blvd, ,"
17332,Bella Roza Glatt Kosher Restaurant,11374,7182750777,"6352 Booth St, ,"
17333,Chipotle Mexican Grill,11374,7185921476,61-35 Junction Blvd
17334,Domino's Pizza,11374,7188961717,"9528 Queens Blvd, ,"
17335,Ariels Cafe,11374,7182751700,"9717 Queens Blvd, ,"
17336,Subway,11374,7188971727,"9558 Queens Blvd, ,"
17337,Rego Center,11374,7182752696,"61-35 Junction Blvd, ,"
17338,Subway,11374,7182712001,"61-01 Junction Blvd, ,"
17339,J & D Pizza,11374,7182754347,"9853 63rd Rd, ,"
17340,Ottos Deli,11374,7185050125,"6318 Woodhaven Blvd, ,"
17341,East King,11374,7183975095,"9021 63rd Dr, ,"
17342,Howard News,11374,7188977679,"97-15 Queens Blvd, ,"
17343,Gourmet Cafe,11374,7182757800,"9721 Queens Blvd, ,"
17345,Burger King,11374,7185750116,"92-85 Queens Blvd, ,"
17346,Pizza Hut,11374,7188969800,"9608 Queens Blvd, ,"
17347,Cafe Bora Bora,11374,7182754900,9708 Queens Blvd
17348,J & C Chinese Restaurant,11374,7182753007,"9718 63rd Rd, ,"
17349,New L N K Chinese Restaurant,11374,7183975095,9021 63rd Dr
17350,Alexandria's Pizza,11374,7186722009,"92-44 Queens Blvd, ,"
17351,Wendy's,11374,7182756221,"90-13 Metropolitan Ave, ,"
17352,NetCost Market,11374,7184594400,"97-10 Queens Blvd, ,"
17353,Haven Deli,11374,7183977261,"6228 Woodhaven Blvd, ,"
17354,Rego Park Cafe,11374,7184592233,"94-14 63rd Dr,"
17355,Asia Restaurant,11374,7184163333,"63104 Woodhaven Boulevard, ,"
17356,Global International Gourmet,11374,7188960617,"9728 63rd Rd, ,"
17358,Cubanita Restaurant,11374,7182618700,"7234 Austin St, ,"
17359,Rego Seafood Supermarket,11374,7188966170,"9317 63rd Dr, ,"
17360,Costco,11374,7187606470,"61-35 Junction Blvd, ,"
17361,Starbucks,11374,3479972496,"92-77 Queens Blvd, ,"
17362,Sense of Space,11374,6178383101,"64-71 Alderton Pl,"
17363,Trader Joe's,11374,7182751791,"9030 Metropolitan Ave, ,"
17364,Salazar Entertainment,11374,3477099440,"6462 Booth St,"
17365,Body Care NY,11374,7186408000,92-29 Queens Blvd
17366,HotYoga4You Rego Park,11374,7182752100,"65-07 Woodhaven Blvd, ,"
17367,Columbia Moving Systems,11374,7187070977,"87-14 63rd Ave, ,"
17368,New York Sports Clubs,11374,7182632216,"99-01 Queens Boulevard, ,"
17369,Mobil,11374,7188967747,"6827 Woodhaven Blvd, ,"
17370,FedorovFoto,11374,9175455651,", ,"
17371,Michaels,11374,7184592375,"9030 Metropolitan Ave, ,"
17372,Massage Envy - Forest Hills,11374,7184593689,"89-44 Metropolitan Ave, ,"
17373,Mito Japanese Asian Fusion,11375,7182556668,"64-18 108th St,"
17374,Forest Hills Station House,11375,7185445000,"106-11 71st Ave, ,"
17375,Cabana,11375,7182633600,"107-10 70th Rd, ,"
17376,Jack & Nellie's,11375,7182682696,"108-25 Ascan Ave,"
17377,Roast n Co,11375,7182636000,"100-12 Queens Blvd,"
17378,Matiz  Latin Cuisine,11375,7188801213,"11072 Queens Blvd, ,"
17379,Tazzina,11375,7183743890,"102-15 Metropoltan Ave, ,"
17380,Shogun Hibachi,11375,7182634110,"111-16 Queens Blvd,"
17381,Rove,11375,3472333183,"72-27 Austin St, ,"
17382,The Grill,11375,7185444600,"107-12 70th Rd,"
17383,Katsuno,11375,7185754033,"103-01 Metropolitan Ave, ,"
17384,Dirty Pierre's,11375,7188309698,"13 Station Sq, , The Other Place"
17385,Nick's Bistro,11375,7185446425,"104-20 Metropolitan Ave,"
17386,5 Burro Cafe,11375,7185442984,"72-05 Austin St, ,"
17387,Shake Shack,11375,7189283234,"71-26 Austin St, ,"
17388,Cipollina Gourmet,11375,7185205444,"116-09 Queens Blvd,"
17389,Keuka Kafe a Wine Bar,11375,7188801478,"112-04 Queens Blvd,"
17390,Tuscan Hills,11375,7184874500,"115-20 Queens Blvd, ,"
17391,The Bund,11375,7182758000,"100-30 Queens Blvd,"
17392,Sushi Time,11375,7182610111,"72-42 Austin St, ,"
17393,Banter Irish Bar and Kitchen,11375,7182688436,"108-22 Queens Blvd, ,"
17394,Munch,11375,7184873243,"70-19 Austin St, ,"
17395,La Vigna Restaurant,11375,7182684264,"10011 Metropolitan Ave, ,"
17396,La Boulangerie,11375,3476445606,"109-01 72nd Rd, ,"
17397,Bareburger,11375,7182752273,"71-49 Austin St, ,"
17398,Dee's,11375,7187937553,"107-23 Metropolitan Ave, ,"
17399,Reef Restaurant,11375,7184874564,"108-02 72nd Ave,"
17400,Alberto Restaurant,11375,7182687860,"9831 Metropolitan Ave, ,"
17401,Tokyo Teriyaki,11375,7189971601,"68-60 Austin St, ,"
17402,Red Pipe Cafe,11375,7182248359,"71-60 Austin St, ,"
17403,Nick's Pizza,11375,7182631126,"10826 Ascan Ave, ,"
17404,Il Poeta,11375,7185444223,"98-04 Metropolitan Ave, ,"
17405,TuArepa Pizza Cafe,11375,7187668900,"100-22 67th Ave,"
17406,Exo Cafe,11375,7182616162,"70-20 Austin St, ,"
17407,Sorry Not Sorry,11375,7182637743,"70-15 Austin St, ,"
17408,Ayahuasca Express Peruvian Cuisine,11375,3478097009,"6860 Austin St,"
17409,Violet's Bake Shoppe,11375,7182633839,"72-36 Austin St, ,"
17410,Pampas Argentinas,11375,7182689606,"105-07 Metropolitan Ave, ,"
17411,Bangkok Cuisine,11375,7182614005,"10718 70th Rd, ,"
17412,Grill 108,11375,7188972222,"64-47 108th St, ,"
17413,The Other Place,11375,7185758999,"103-19 Metropolitan Ave, ,"
17414,Manor Oktoberfest,11375,7185442400,"73-11 Yellowstone Blvd, ,"
17415,Agora Taverna,11375,7187937300,"70-09 Austin St, ,"
17416,Mr Vino's Cucina,11375,7185758466,"7103 Austin St, ,"
17417,Pahal Zan,11375,7187937177,"106-12 71st Ave, ,"
17418,Aaheli,11375,7186746298,"71-51 Yellowstone Blvd, ,"
17419,Taco King,11375,7188968100,"6405 108th St, ,"
17420,Jade Eatery & Lounge,11375,7187932203,"1 Station Sq, ,"
17421,Forest Hills Coffee Shop,11375,7182618705,"9607 Metropolitan Ave, ,"
17422,Corfu Grill,11375,7182636263,"70-17 Austin St, ,"
17423,T-Swirl Crêpe,11375,7182618888,"70-23 Austin St,"
17424,Asian Fortune Restaurant,11375,7188306313,"103-35 Queens Boulevard, ,"
17425,Village Grill,11375,7185444024,"7301 Yellowstone Blvd, ,"
17427,Lillian Pizzeria,11375,7185208749,"9601 69th Ave, ,"
17428,East Ocean Palace,11375,7182681668,"113-09 Queens Blvd, ,"
17429,Aged Restaurant and Bar,11375,7185442433,"107-02 70th Rd, ,"
17430,Taci's,11375,7185440400,"102-07 Metropolitan Ave, ,"
17431,Mint's Thai Kitchen,11375,7182681470,"70-15A Austin St, ,"
17432,La Coya Peruvian Restaurant & Steakhouse,11375,7187938788,"9835 Metropolitan Ave, ,"
17433,El Coyote Restaurant,11375,7182680777,"70-09 Austin St, ,"
17434,Cho-Sen Garden,11375,7182751300,"64-43 108th St, ,"
17435,Salute,11375,7182756860,"6361 108th St, ,"
17436,MoCA Asian Bistro,11375,7182683333,"107-18 70th Rd, ,"
17437,Austin Public,11375,7185750070,"70-28 Austin St, ,"
17438,Narita Japanese Cuisine,11375,7182632999,"107-08 70th Rd, ,"
17439,Fuji Japanese Cuisine,11375,7182633636,"11327 Queens Blvd, ,"
17440,El Pollo Inka Peru,11375,7182752828,"112-20 Queens Blvd, ,"
17441,Thai Pot,11375,7188973898,"103-07 Queens Blvd, ,"
17442,Ripe Juice Bar & Grill,11375,7182612881,"7013 Austin St, ,"
17443,Stix Kosher Restaurant,11375,7182755566,"101-15 Queens Blvd, ,"
17444,Munch Place,11375,7182752998,"105-25 64th Rd,"
17446,Portofino Ristorante,11375,7182611239,"10932 Ascan Ave, ,"
17447,Sushi Yasu,11375,7185755169,"70-11 Austin St, ,"
17448,Fortuna Grill,11375,7188966661,"64-06 108th St, ,"
17449,A Sushi,11375,7182686010,"71-44 Austin St, ,"
17450,El Rey Latino,11375,7187309002,"63-42 108 St, ,"
17451,My Kitchen,11375,7185445644,"106-17 Metropolitan Ave, ,"
17452,O'Hanlon Bar & Grill,11375,7182611402,"11812 Queens Blvd, ,"
17453,Buffalo Wild Wings,11375,7185449453,"107-16 71st Avenue, ,"
17454,Due Fratelli,11375,7189977111,"101-16 Queens Blvd, ,"
17455,Hang Shing Kitchen,11375,7187931550,"10409 Metropolitan Avenue, ,"
17457,Cheeburger Cheeburger,11375,7189978600,"108-50 Queens Blvd, ,"
17458,New Pinang South East Asian Cuisine,11375,7182689135,"11110 Queens Blvd, ,"
17459,Cafe Arzu,11375,7188303335,"101-05 Queens Blvd, ,"
17460,TGI Fridays,11375,7187933263,"7000 Austin St, ,"
17461,Star of Siam Thai Kitchen,11375,7185444097,"10318 Metropolitan Ave, ,"
17462,Asian Bowl,11375,7182751888,"101-11 Queens Blvd, ,"
17463,Panda Chinese Restaurant,11375,7182688899,"73-03 Yellowstone Blvd, ,"
17464,Dante's Pizza,11375,7185440416,"105-03 Metropolitan Ave, ,"
17465,Wing Wah Restaurant,11375,7182615154,"9812 Metropolitan Ave, ,"
17467,Redwood Deli,11375,7182619326,"118-18 Queens Blvd, ,"
17468,Heart Beet Eatery,11375,7183743129,"100-05 Metropolitan Ave,"
17469,Theater Cafe,11375,7182610014,"106-03 Metropolitan Ave, ,"
17470,Ovo Sodo,11375,7184873524,"110-60 Queens Blvd, ,"
17471,Acey Ducey's,11375,7185755055,"101-17 Metropolitan Ave, ,"
17472,Boulevard Palace,11375,7189978000,"10119 Queens Blvd, ,"
17473,Umi Sushi,11375,7182613513,"9605 Metropolitan Ave, ,"
17474,Panda Express,11375,7189970262,"90-04 Metropolitan Ave,"
17475,Irish Cottage,11375,7185208530,"10807 72nd Ave, ,"
17476,Subway,11375,7182611688,"110-78 Queens Blvd, Ste 5,"
17478,A&J Pizza,11375,7185209018,"71-37 Austin St, ,"
17479,718 Hookah Lounge & Grill,11375,7185207213,"72-13 Austin St, ,"
17480,Vanilla Sky,11375,7185440540,"70-35 Austin St, ,"
17481,D'Angelo's Pizzeria & Restaurant,11375,7184596074,"63-27 108th St, ,"
17482,Stone Deli,11375,7185205454,"66-75 Selfridge St,"
17483,Silk Cakes,11375,7188303838,98-14 Metropolitan Ave
17484,Cobblestone's Pub,11375,7182639754,"11718 Queens Blvd, ,"
17485,Andre's Hungarian,11375,7188300266,"100-28 Queens Blvd, ,"
