name,address,zipcode,phone,cuisine,ID
soo jamaica,4143 white plains rd,10466,6465464087,caribbean,1871
la morada restaurant,308 willis avenue,10454,7182920235,mexican,22127
charlie's corner restaurant & deli,537 park avenue,11205,7188759705,spanish,15491
new hing long,1102 liberty ave,11208,7186472862,chinese,14124
empanada loca,606 5th ave,11215,7183692118,american,22936
gina mexicana,1288 madison ave,10128,2123482800,mexican,21660
chevys fresh mex,243 west   42 street,10036,2123024010,mexican,8055
bagels & wraps,523 5 avenue,11215,7187681052,american,19251
mcquaids public house,589 11 avenue,10036,2125826359,american,7001
652 lin's garden,652 seneca avenue,11385,7183662388,chinese,10371
golden horse restaurant,2185 morris avenue,10453,7183640594,chinese,8814
thanya thai cuisine,3347 francis lewis blvd,11358,7183210506,thai,17926
casa restaurant & lounge,3607 e tremont ave,10465,3472627353,"latin (cuban, dominican, puerto rican, south & central american)",13772
tu arepa pizza cafe,10022 67th ave,11374,7187668900,"latin (cuban, dominican, puerto rican, south & central american)",12765
nomad,1170 broadway,10001,2127961500,american,11043
lollipops,15331 cross island parkway,11357,7187464756,american,22743
wendy's,1916 linden boulevard,11207,7182728725,hamburgers,17961
la isla cuchifritos,510 willis ave,10455,7184147213,"latin (cuban, dominican, puerto rican, south & central american)",19576
guacamay cafe,1017 cortelyou rd,11218,3477156471,spanish,4594
manny's,212 patchen ave,11233,7184839868,american,13670
subway,3009 steinway street,11103,7189561110,sandwiches,4145
cocoron,37 kenmare street,10012,2129660800,japanese,9700
s & p internet cafe,1046 winthrop street,11212,3475334691,cafã©/coffee/tea,7166
happy wok,133 e 157th st,10451,7189934606,chinese,22530
the bell house,149 7 street,11215,7186436510,american,446
kennedy fried chicken,232 e 198th st,10458,7186180706,american,12081
independence cafe,9416 jamaica avenue,11421,7188052505,american,17259
tie ban you yu(korean & chinese food),13620 roosevelt ave,11354,7183213008,chinese,23423
europan cafe,0 jfk airport,11430,7186561500,cafã©/coffee/tea,57
maysville,17 west   26 street,10010,6464908240,american,12567
crabhouse,203 borden ave,11101,7187070231,seafood,21633
heartland brewery,127 west   43 street,10036,6463660235,american,9442
new dragon,4512 162nd st,11358,7183585037,chinese,19626
fifth ave cafe /diner,432 5 avenue,11215,7188328131,american,13825
tony's pizza,10918 jamaica avenue,11418,7184417770,pizza,7804
portofino restaurant,555 city island avenue,10464,7188851220,italian,14902
artichoke basille's pizza & bar,457 west   17 street,10011,2127929200,pizza/italian,14297
bai dar cafe,6810 3rd ave,11220,9176851431,mediterranean,14243
john's donut & coffee shop,481 myrtle avenue,11205,7186380412,american,4581
old mill yacht club,16315 crossbay blvd,11414,7188350454,other,21684
koryodang bakery & cafe,4106 163rd st,11358,3477324301,bakery,20786
jerusalem restaurant,2715 broadway,10025,2128652295,middle eastern,12397
mcdonald's,280 madison ave,10016,2125761539,hamburgers,8999
no 1 restaurant,824 knickerbocker ave,11207,7184554877,chinese,17582
charlys,110 trinity place,10006,2125660006,american,2664
mojave,2236 31 street,11105,7185454100,southwestern,13134
"dunkin' donuts, baskin robbins",6103 flushing avenue,11378,7184170918,donuts,18606
subway,747 flushing avenue,11206,7183025000,sandwiches,13580
12th street bar & grill,1123 8 avenue,11215,7189659526,american,7982
taj cafe,310 east    6 street,10003,2125058056,indian,12644
barrio chino,253 broome street,10002,2122286710,mexican,11261
dairy queen grill & chill,200 baychester ave,10475,9178854128,american,1856
infinity bar,3848 white plains road,10467,3478437370,creole/cajun,6141
starbucks,338 columbus avenue,10023,6465051106,cafã©/coffee/tea,21717
tom's coffee shop,250 east burnside avenue,10457,7187312077,cafã©/coffee/tea,13930
melody restaurant,15709 72 avenue,11367,7183804400,jewish/kosher,15551
desi deli punjabi dhaba,724 10 avenue,10019,2123999007,indian,12378
joseph's dream burger,1899 coney island ave,11230,7189983200,jewish/kosher,17025
simply food,5 west   51 street,10019,2129776641,american,23010
dunkin' donuts,351 grand st,10002,6468959675,american,11605
applebee's,47504758 3 avenue,10458,3472265120,american,19403
xstasy bar & lounge,758 5th ave,11232,7184992348,american,5465
moe's gourmet food & pizza,3050 whitestone expressway,11354,7183536100,american,16554
homemade,293 van brunt street,11231,3472234135,american,18446
mg 54 catering hall,1542 university ave,10452,6467730443,american,17701
king's wok,6179 strickland ave,11234,7182415261,chinese,5885
dunkin' donuts,3045 steinway street,11103,7187217888,donuts,12086
new wong restaurant,103 east broadway,10002,6468789474,chinese,6977
china wok,454 lenox avenue,10037,2122814188,chinese,5576
pho king,111 church st,10007,6462831888,vietnamese/cambodian/malaysia,4190
el porton bar & restaurant,3151 broadway,10027,2126657338,mexican,3188
melody lanes,461 37 street,11232,7188322695,american,2249
keenans,5588 broadway,10463,9178228160,american,21085
piggy's new taste,2310 86th st,11214,7189383937,chinese,19549
jou jou cafe,603 west  168 street,10032,2127812222,sandwiches/salads/mixed buffet,2910
ernst & young cafe,5 times square,10036,2127739994,american,6823
dunkin' donuts,9637 queens boulevard,11374,7182752949,donuts,22473
mcdonald's,3279 3rd ave @164th st e,10456,7184013419,hamburgers,23610
gino's villa monte,2811 richmond avenue,10314,7184946554,american,16785
five guys famous burgers and fries,21033 26 avenue,11360,7182257600,hamburgers,2411
lenwich,16 w 23rd st,10010,2124624433,sandwiches/salads/mixed buffet,11528
molecule water store,259 east   10 street,10009,6463719025,"bottled beverages, including water, sodas, juices, etc.",17284
island pot restaurant,797 ashford st,11207,7182575554,caribbean,15944
sariling atin,8912 queens blvd,11373,7183971200,filipino,2136
breifne pub,16904 crocheron avenue,11358,7183594577,irish,15870
liberty kennedy fried chicken & pizza,11101 liberty ave,11419,7183223100,chicken,10565
open door gastropub,110 john street,10038,2126080200,american,17465
jackson diner indian cuisine,3747 74 street,11372,7186721232,indian,9138
burger king,961 e 174th st,10460,6468352890,sandwiches,5775
billie's black bar lounge and restaurant,271 west  119 street,10026,2122802248,soul food,4340
shang hai family dumpling,6301 8 avenue,11220,6462204485,chinese,5691
"dessert club, chikalicious",204 east   10 street,10003,2124750929,bakery,693
st. john's university student center,300 howard avenue,10301,7183904376,american,7743
royal caribbean bakery & restaurant,3815 dyre ave,10466,7189945544,caribbean,3923
no. 1 chinese restaurant,7 west tremont avenue,10453,7182945294,chinese,4598
julia's beer and wine bar,818 woodward ave,11385,9179091314,american,3389
emack & bolios,115 montague st,11201,9293376423,"ice cream, gelato, yogurt, ices",23585
radio city music hall,1260 avenue of the americas,10020,2124857000,american,21308
auction house,300 east   89 street,10128,2124274458,american,14605
the vanderbilt,570 vanderbilt avenue,11238,7186230570,american,7904
dunkin donuts,132 nassau st,10038,2128459999,donuts,20254
papas fried chicken and pizza,2919b surf ave,11224,7189288167,chicken,15028
allianz cafeteria,1633 broadway,10019,2127393664,american,7213
delicias tropical,9316 37th ave,11372,7186723456,"latin (cuban, dominican, puerto rican, south & central american)",20441
popeyes louisiana kitchen,1126 eastern parkway,11213,7187566750,chicken,5711
new millenium pizza ii,2491 jerome avenue,10468,7183646464,pizza,8977
flash dancers,1674 broadway,10019,2123155107,american,20954
bella pizza and grill,8917a 165th st,11432,7188802740,pizza,9770
domino's,205 allen st,10002,2126777776,pizza,2737
king's chef,15327 cross island parkway,11357,7187678100,chinese,1451
moms luncheonette,10102 103 avenue,11417,7187389553,american,20921
hunter college,2180 3rd ave,10035,2123967685,sandwiches,2812
new hong fa,1358 white plains road,10462,7188290087,chinese,9499
lust & love,225 47th st,11220,9175728411,american,18508
taco bell,1351 saint nicholas ave,10033,6468526861,tex-mex,23607
tiny delicatessen,51-24b norhtern blvd,11377,7184240889,delicatessen,22619
suhsi suki,1577 york ave,10028,2122493766,japanese,15915
subway,201 east  116 street,10029,2129965864,american,4590
golden krust,16510 jamaica ave,11432,7185262008,caribbean,20583
chipotle mexican grill,140 court street,11201,7188521852,mexican,21185
blue,856 9th ave,10019,2127577551,mediterranean,12915
bella napoli,130 madison avenue,10016,2126834510,pizza/italian,10155
black rock cafe,51 west   52 street,10019,2129754493,american,21047
corner social,321 lenox avenue,10027,2125108552,american,16685
pete's restaurant & donut shop,3725 east tremont avenue,10465,7188228240,cafã©/coffee/tea,5245
dragon concourse,74 e 167th st,10452,7189866896,chinese,5206
buffalo wild wings,632 gateway dr,11239,7182359453,american,1444
china king,600 morris avenue,10451,7185858705,chinese,8490
craftbar,900 broadway,10003,2122542056,american,2104
rk super heroes,978 east gun hill road,10469,7188824193,american,15745
master wok,5100 kings plaza shopping ct,11234,7182586943,chinese,15131
potbelly sandwich works,101 maiden lane,10038,6462894201,sandwiches,18492
sweet leaf,4615 center boulevard,11109,3475271038,cafã©/coffee/tea,7268
burger king,130 west  125 street,10027,2122224333,hamburgers,8523
travel bar,520 court st,11231,3474539295,american,18257
faye & king jamaican rest,1417 flatbush avenue,11210,7189401129,caribbean,5668
queens buffet,9010 atlantic avenue,11416,7183237799,chinese,14512
cafe wha,115 macdougal st,10012,2122543706,american,22815
leo's deli & grill,604 e 102nd st,11236,3474629400,delicatessen,5069
devocion,69 grand st,11249,7182056180,cafã©/coffee/tea,23747
bread & butter,14 e 44th st,10017,2128830444,american,384
tong's cafe,4151 main street,11355,7184613989,bakery,12806
foo sing,3979 amboy road,10308,7183569554,chinese,11985
yue lai bakery,137 east broadway,10002,9172572263,chinese,11889
bonao chimi restaurant,7614 jamaica avenue,11421,3478293089,spanish,6062
oasis restaurant & sports bar,3441 jerome avenue,10467,7184050420,spanish,23227
the wren,344 bowery,10012,2123880148,american,4198
santos party house,100 lafayette street,10013,6464794267,american,6343
sachiko,3083 brighton 1 place,11235,7186485528,japanese,607
ceci italian cuisine,46 west   46 street,10036,2123075484,italian,15315
dosa hutt,4563 bowne street,11355,7189616228,indian,21489
peaches jamaican restaurant,4213 church avenue,11203,7183854268,caribbean,19730
new golden fried dumpling,192 duffield street,11201,7185222836,chinese,10651
stand # 210,1904 surf avenue,11224,7182667741,american,8620
chau down cafe,80 dekalb ave,11201,7188580330,american,4831
"hampton inn, united nations",231 e 43rd st,10017,2128973385,american,8807
gong cha,4006 union st,11354,7187622874,other,2252
aroma de cafe bakery,8102 broadway,11373,7188061999,spanish,1295
happy family,1364 sterling pl,11213,7183639898,chinese,18700
v {iv} thai restaurant & bar,138 east   34 street,10016,2122133317,thai,7684
safari,219 w 116th st,10026,9175540265,african,20180
fabiane's cafe & pastry,142 north    5 street,11211,7182189632,bakery,18457
el encanto centro-americano restaurant,14912 jamaica avenue,11435,7182629799,spanish,12057
pardon my french,103 avenue b,10009,2123589683,french,279
francisco's centro vasco,159 west   23 street,10011,2126456224,spanish,19001
astor row cafe,404 malcolm x blvd,10037,2124912566,cafã©/coffee/tea,33
starbucks,1500 broadway,10036,2122217515,cafã©/coffee/tea,17948
the gumbo bros,224 atlantic ave,11201,9179091471,cajun,18699
faun,606 vanderbilt ave,11238,3476617199,italian,20701
wythe diner/ la esquina,225 wythe avenue,11249,7183935500,mexican,9755
tria diner,22 chatham sq,10038,2124063653,american,18921
golden tiger cuisine,4283 main st,11355,9174450660,chinese,20694
city vineyard,233 west st,10013,6466778350,american,17052
andre's pizza,2519 40 avenue,11101,7184721932,pizza,13853
3 sisters' & shanta's restaurant & bakery,10704 liberty avenue,11417,7188453570,caribbean,2624
the mezz (google),75 9th ave,10011,2019957153,american,20589
fort defiance,365 van brunt street,11231,3474536672,american,13892
city cakes,251 west   18 street,10011,6466882286,bakery,23925
lazy ibis,663 franklin ave,11238,7186764150,cafã©/coffee/tea,2122
cozy corner bar & restaurant,6001 70 avenue,11385,7183818397,american,1051
breads bakery,18 east   16 street,10003,2126332253,bakery,13092
nick garden coffee shop,2953 webster avenue,10458,7183652277,cafã©/coffee/tea,13293
naidre's,384 7 avenue,11215,7189657585,american,21762
takumi taco,230 park ave,10169,5165109228,asian,19114
the pour house,22301 hempstead avenue,11429,7184652902,american,11859
northerly,181 havemeyer st,11211,7183881101,cafã©/coffee/tea,20015
distribuidora san marcos,969 intervale avenue,10459,7188429504,mexican,11243
kennedy fried chicken,2104 crotona pkwy,10460,7185632668,american,20528
mother's ruin,18 spring street,10012,8458539124,american,7973
la maison du macaron,132 west   23 street,10011,2122432757,french,19216
pio bagel,134 lawrence st,11201,7182372777,bagels/pretzels,12509
uncle vanya,315 west   54 street,10019,2122620542,russian,3459
the civil service cafe,279 nostrand ave,11216,7184843366,cafã©/coffee/tea,8149
sofia and grace cookie company,711 macon st,11233,7184508034,bakery,4437
curry hut,534 9 avenue,10018,2129675885,bangladeshi,3170
aretsky's patroon,158160 east   46 street,10017,2128837373,american,5972
the nugget spot,230 east 14 street,10003,6464227346,chicken,18645
misaki sushi,645 rossville ave,10309,3476305681,japanese,2679
xi'an famous foods,24 w. 45th st,10036,3474722815,chinese,15938
khao sarn,338 bedford ave,11249,7189631238,thai,11712
ninja bubble tea,220 36th street,11232,3477333753,cafã©/coffee/tea,19229
sharaku japanese restaurant,14 stuyvesant street,10003,2125980403,japanese,8761
king wok,725 allerton avenue,10467,7182311000,chinese,12756
olga's pizza,3409 broadway,10031,2122347878,pizza,8083
casa bella,127 mulberry street,10013,2124314080,italian,12423
tropical grill,2419 2nd ave,10035,7184065398,spanish,21490
panda garden restaurant,9708 3 avenue,11209,7186801126,chinese,300
lucky star,4302 national st,11368,7188989885,chinese,1481
cafe con amor,6416 roosevelt ave.,11377,7182055707,cafã©/coffee/tea,4551
prince dessert and tea room,3639 prince st,11354,9172852523,cafã©/coffee/tea,21536
dunkin' donuts,355 east   86 street,10028,2128764510,donuts,7074
chelsea deli & pizza,301 10 avenue,10001,2122440500,delicatessen,799
the strand bistro,33 w 37th st,10018,2125844000,american,23783
mike & maggie's pizzeria,1527 149 street,11357,7187670204,pizza/italian,17663
pastora restaurant pizzeria,967 e 167th st,10459,7188421700,spanish,16379
pasiones sports-bar,4004 69 street,11377,7188139736,mexican,12964
cafe colombia,4627 greenpoint avenue,11104,7183490354,bakery,19561
tu salud es riqueza,8901 101st ave,11416,7185702277,other,21464
boston road china,3483 boston road,10469,7188819888,chinese,2428
westville wall street,110 wall st,10005,6463428885,other,23652
