name,address,zipcode,cuisine,price,rating,review_count
5 burro cafe,"72-05 austin st, ,",11375,mexican,$$,3.5,975
shake shack,"71-26 austin st, ,",11375,burgers juice bars & smoothies fast food,$$,4.0,100
cipollina gourmet,"116-09 queens blvd,",11375,italian grocery sandwiches,$,4.5,67
keuka kafe a wine bar,"112-04 queens blvd,",11375,american (new) sandwiches wine bars,$$,4.5,217
tuscan hills,"115-20 queens blvd, ,",11375,italian,$$,4.0,289
the bund,"100-30 queens blvd,",11375,shanghainese,$$,3.5,64
sushi time,"72-42 austin st, ,",11375,sushi bars japanese,$$,4.0,386
banter irish bar and kitchen,"108-22 queens blvd, ,",11375,pubs irish breakfast & brunch,$$,4.0,448
munch,"70-19 austin st, ,",11375,halal american (new) burgers,$,3.5,140
la vigna restaurant,"10011 metropolitan ave, ,",11375,italian,$$,4.0,124
la boulangerie,"109-01 72nd rd, ,",11375,bakeries creperies sandwiches,$$,4.0,341
bareburger,"71-49 austin st, ,",11375,burgers salad american (traditional),$$,4.0,564
dee's,"107-23 metropolitan ave, ,",11375,pizza italian burgers,$$,4.0,332
reef restaurant,"108-02 72nd ave,",11375,seafood,$$,3.5,173
alberto restaurant,"9831 metropolitan ave, ,",11375,italian,$$$,4.0,114
tokyo teriyaki,"68-60 austin st, ,",11375,japanese hawaiian,$,3.5,145
red pipe cafe,"71-60 austin st, ,",11375,coffee & tea breakfast & brunch vegan,$,4.0,279
nick's pizza,"10826 ascan ave, ,",11375,pizza,$$,4.0,613
il poeta,"98-04 metropolitan ave, ,",11375,italian,$$,4.0,150
tuarepa pizza cafe,"100-22 67th ave,",11375,pizza venezuelan,$,4.0,47
exo cafe,"70-20 austin st, ,",11375,american (new) burgers,$$,3.5,363
sorry not sorry,"70-15 austin st, ,",11375,lounges music venues chicken wings,$$,3.5,13
ayahuasca express peruvian cuisine,"6860 austin st,",11375,latin american peruvian seafood,$$,4.5,8
violet's bake shoppe,"72-36 austin st, ,",11375,bakeries sandwiches desserts,$,4.0,77
pampas argentinas,"105-07 metropolitan ave, ,",11375,argentine steakhouses,$$$,3.5,127
bangkok cuisine,"10718 70th rd, ,",11375,thai,$$,3.5,268
the other place,"103-19 metropolitan ave, ,",11375,american (new) burgers music venues,$$,3.5,78
manor oktoberfest,"73-11 yellowstone blvd, ,",11375,german american (traditional) bars,$$,4.0,166
agora taverna,"70-09 austin st, ,",11375,greek seafood,$$,3.5,439
mr vino's cucina,"7103 austin st, ,",11375,italian specialty food,$$,4.0,71
pahal zan,"106-12 71st ave, ,",11375,middle eastern falafel kosher,$$,4.0,176
aaheli,"71-51 yellowstone blvd, ,",11375,indian,$$,4.0,86
taco king,"6405 108th st, ,",11375,mexican,$,4.0,93
jade eatery & lounge,"1 station sq, ,",11375,asian fusion venues & event spaces lounges,$$,3.5,476
forest hills coffee shop,"9607 metropolitan ave, ,",11375,cafes,$,4.5,21
corfu grill,"70-17 austin st, ,",11375,greek mediterranean,$$,3.5,312
t-swirl crêpe,"70-23 austin st,",11375,desserts gluten-free creperies,$,4.5,26
asian fortune restaurant,"103-35 queens boulevard, ,",11375,asian fusion chinese thai,$$,4.0,33
village grill,"7301 yellowstone blvd, ,",11375,greek american (traditional),$$,4.0,115
shahzada,"queens blvd & 71st ave, ,",11375,halal food stands,$,4.5,11
lillian pizzeria,"9601 69th ave, ,",11375,pizza,$,4.5,126
east ocean palace,"113-09 queens blvd, ,",11375,dim sum cantonese,$$,3.5,212
aged restaurant and bar,"107-02 70th rd, ,",11375,steakhouses american (new) bars,$$$,2.5,599
taci's,"102-07 metropolitan ave, ,",11375,turkish halal,$$,3.5,73
mint's thai kitchen,"70-15a austin st, ,",11375,thai,$$,3.5,174
la coya peruvian restaurant & steakhouse,"9835 metropolitan ave, ,",11375,peruvian latin american steakhouses,$$,3.5,120
el coyote restaurant,"70-09 austin st, ,",11375,mexican bars,$$,3.0,156
cho-sen garden,"64-43 108th st, ,",11375,chinese kosher,$$,4.0,57
salute,"6361 108th st, ,",11375,russian uzbek,$$,4.0,58
moca asian bistro,"107-18 70th rd, ,",11375,asian fusion,$$,3.0,343
austin public,"70-28 austin st, ,",11375,gastropubs salad sandwiches,$$,3.0,158
narita japanese cuisine,"107-08 70th rd, ,",11375,japanese,$$,3.5,172
fuji japanese cuisine,"11327 queens blvd, ,",11375,japanese sushi bars,$$,3.0,195
el pollo inka peru,"112-20 queens blvd, ,",11375,latin american peruvian,$$,3.5,182
thai pot,"103-07 queens blvd, ,",11375,thai,$$,3.0,146
ripe juice bar & grill,"7013 austin st, ,",11375,juice bars & smoothies breakfast & brunch health markets,$$,3.5,272
stix kosher restaurant,"101-15 queens blvd, ,",11375,kosher middle eastern,$$,4.0,128
munch place,"105-25 64th rd,",11375,burgers kosher sandwiches,$$,3.5,21
kati roll shack,"flushing meadow park,",11375,food stands,$,5.0,1
portofino ristorante,"10932 ascan ave, ,",11375,pizza salad desserts,$$,3.0,172
sushi yasu,"70-11 austin st, ,",11375,japanese sushi bars,$$,3.5,417
fortuna grill,"64-06 108th st, ,",11375,kosher russian afghan,$$,4.5,7
a sushi,"71-44 austin st, ,",11375,sushi bars japanese,$$,4.0,69
el rey latino,"63-42 108 st, ,",11375,mexican spanish latin american,$$,3.5,43
my kitchen,"106-17 metropolitan ave, ,",11375,italian caribbean venues & event spaces,$$,3.5,56
o'hanlon bar & grill,"11812 queens blvd, ,",11375,pubs american (new),$,4.0,10
buffalo wild wings,"107-16 71st avenue, ,",11375,chicken wings sports bars american (traditional),$$,2.5,455
due fratelli,"101-16 queens blvd, ,",11375,italian pizza,$,2.5,159
hang shing kitchen,"10409 metropolitan avenue, ,",11375,chinese,$,4.0,13
cheeburger cheeburger,"108-50 queens blvd, ,",11375,burgers american (traditional),$$,3.5,328
new pinang south east asian cuisine,"11110 queens blvd, ,",11375,asian fusion,$$,3.0,212
cafe arzu,"101-05 queens blvd, ,",11375,russian kosher uzbek,$$,4.0,69
tgi fridays,"7000 austin st, ,",11375,american (traditional),$$,2.5,277
star of siam thai kitchen,"10318 metropolitan ave, ,",11375,thai,$$,3.0,70
asian bowl,"101-11 queens blvd, ,",11375,chinese vegetarian gluten-free,$$,3.0,105
panda chinese restaurant,"73-03 yellowstone blvd, ,",11375,chinese,$,4.0,30
dante's pizza,"105-03 metropolitan ave, ,",11375,pizza,$,4.5,55
wing wah restaurant,"9812 metropolitan ave, ,",11375,chinese,$,4.0,22
sahara halal food cart,"107-16 71st ave, ,",11375,halal,$,4.0,54
redwood deli,"118-18 queens blvd, ,",11375,burgers delis sandwiches,$,3.5,79
theater cafe,"106-03 metropolitan ave, ,",11375,mediterranean cafeteria,$$,3.5,63
ovo sodo,"110-60 queens blvd, ,",11375,italian breakfast & brunch pizza,$$,3.5,118
acey ducey's,"101-17 metropolitan ave, ,",11375,pubs,$$,4.0,35
umi sushi,"9605 metropolitan ave, ,",11375,japanese sushi bars,$$,3.5,36
panda express,"90-04 metropolitan ave,",11375,chinese fast food,$$,3.5,16
irish cottage,"10807 72nd ave, ,",11375,pubs irish,$$,3.5,124
subway,"110-78 queens blvd, ste 5,",11375,sandwiches fast food,$,3.0,7
mexican food,"71st ave & austin st, ,",11375,mexican,$,3.5,21
a&j pizza,"71-37 austin st, ,",11375,pizza,$,3.0,157
718 hookah lounge & grill,"72-13 austin st, ,",11375,hookah bars lounges mediterranean,$$,3.5,119
vanilla sky,"70-35 austin st, ,",11375,ice cream & frozen yogurt coffee & tea,$,3.0,91
d'angelo's pizzeria & restaurant,"63-27 108th st, ,",11375,pizza,$,3.5,96
silk cakes,98-14 metropolitan ave,11375,desserts bakeries cupcakes,$$,4.5,121
cobblestone's pub,"11718 queens blvd, ,",11375,american (traditional) sports bars,$$,3.0,91
andre's hungarian,"100-28 queens blvd, ,",11375,bakeries hungarian,$$,3.0,54
mcdonald's,"10615 continental ave, ,",11375,burgers fast food,$,1.0,3
mikihana sushi,"101-10 queens blvd, ,",11375,sushi bars japanese,$$$,3.0,17
caffe biu bella,"107-02 queens blvd, ,",11375,cafes american (new) gelato,$$,3.0,33
hive thai cooking,"71-60 yellowstone blvd, ,",11375,thai,$$,3.0,54
continental luncheonette & deli,"10403 metropolitan ave, ,",11375,delis sandwiches,$,4.5,7
boston market,"106-24 71st ave, ,",11375,american (traditional) comfort food,$,3.0,67
tasty fast food iii,"113-27 queens blvd, ,",11375,pizza sandwiches,$,3.5,34
sushi akio,"71-45 yellowstone blvd, ,",11375,japanese sushi bars,$$,3.5,105
king garden,"116-49 queens blvd, ,",11375,chinese,$,3.5,32
eddie's sweet shop,"105-29 metropolitan ave, ,",11375,desserts ice cream & frozen yogurt,$,4.0,514
nine thai,"110-70 queens blvd, ,",11375,thai,$$,2.5,35
chateau haveli,"11633 queens blvd,",11375,indian,$$,3.0,205
super kew garden,"11814 queens blvd, ,",11375,chinese,$,3.5,31
austin house restaurant,"7204 austin st, ,",11375,diners,$$,3.0,76
t bone diner,"10748 queens blvd, ,",11375,diners american (traditional),$$,2.5,150
the old siam restaurant,"69-12 austin st, 11375,",11375,thai,$$,3.0,67
forest hills diner,"6860 austin st, ,",11375,diners,$$,3.0,70
xhale,"70-11 austin st, ,",11375,hookah bars halal pizza,$$,3.0,92
chipotle mexican grill,"70-30 austin st, ,",11375,mexican fast food,$$,2.5,157
buenos aires tango,"11108 queens blvd, ,",11375,argentine steakhouses,$$,2.5,106
da mikelle sushi and steakhouse,"102-39 queens blvd, ,",11375,sushi bars steakhouses,$$,3.5,10
mike's pizzeria & restaurant,"7175 yellowstone blvd, ,",11375,pizza italian seafood,$,2.5,37
frescos tortilleria,"116-32 queens blvd, ,",11375,mexican tex-mex,$,3.0,38
tap house,"72-07 austin st, ,",11375,sports bars,$$,3.5,152
fan shun,"6359 108th st, ,",11375,chinese,$,3.0,29
sushi koi,"116-37 queens blvd, ,",11375,sushi bars,$$,3.0,41
primadonna,"10018 queens blvd, ,",11375,pizza italian,$$,3.0,62
sakura ya,"73-05 austin st, ,",11375,grocery,$$,4.5,120
king david kosher restaurant,"10110 queens blvd, ,",11375,american (new),$$,3.5,15
feng's garden,"11054 queens blvd, ,",11375,chinese,$,3.5,42
great wall restaurant,"10437 queens blvd, ,",11375,chinese food delivery services,$,2.5,32
friend's coffee shop,"11817 queens blvd, ,",11375,sandwiches coffee & tea bagels,$,3.5,12
gloria pizza,"108-22 queens blvd, ,",11375,pizza,$,3.5,176
singas famous pizza,"6353 108th st, ,",11375,pizza italian,$,3.0,48
red house kitchen,"7147 yellowstone blvd, ,",11375,chinese,$,3.0,41
michael's bagels,"10827 ascan ave, ,",11375,bakeries bagels sandwiches,$,3.5,27
forest hills bakery,", ,",11375,bakeries,$$$,3.5,34
king wok restaurant,"10829 ascan ave, ,",11375,chinese fast food,$,3.5,23
sushi fussion,"10543 64th rd, ,",11375,sushi bars asian fusion,$$,3.0,30
martha's country bakery,"70-28 austin st, ,",11375,bakeries coffee & tea desserts,$$,4.0,1271
hop bo palace,"101-19 queens blvd, ,",11375,chinese,$$,2.5,22
steve's kitchen,"10420 metropolitan ave, ,",11375,sandwiches,$,3.0,1
o' tea,"118-15 queens blvd,",11375,desserts coffee & tea bubble tea,$,4.5,12
troyka restaurant,"10255 queens blvd, ,",11375,italian,$$$$,1.5,7
sripraphai thai restaurant,"64-13 39th ave, ,",11377,thai coffee & tea noodles,$$,4.0,1892
casa del chef,"39-06 64th st, ,",11377,american (new) desserts wine bars,$$,4.5,139
dawa's,"51-18 skillman ave, ,",11377,himalayan/nepalese american (new),$,4.5,87
papa's  kitchen,"65-40 woodside ave, ,",11377,filipino,$$,4.5,156
peking bbq,"58-11 woodside ave, ,",11377,chinese peruvian barbeque,$,4.0,184
côté soleil,50-12 skillman ave,11377,breakfast & brunch french,$$,5.0,34
pacific moon,"59-02 broadway, ,",11377,chinese japanese,$,4.5,28
sik gaek,"49-11 roosevelt ave, ,",11377,korean seafood barbeque,$$,4.0,426
tibetan dumpling cafe,"4908 queens blvd,",11377,himalayan/nepalese indian cafes,$,4.5,102
masala,"39-26 61st st,",11377,indian,$$,4.0,269
thai diva cuisine,"45-53 46th st.,",11377,thai salad soup,$$,4.5,50
chin chin thai kitchen,"5717 roosevelt ave, ,",11377,thai,$,4.0,34
balut guy,"69-02 roosevelt ave, ,",11377,street vendors filipino,$,5.0,10
tito rad's grill,"49-10 queens blvd, ,",11377,barbeque filipino,$$,4.0,478
el rincon peruano,"64-06 roosevelt ave, ,",11377,peruvian seafood,$$,4.0,24
mis tierras colombianas,"54-08 roosevelt ave, ,",11377,colombian,$$,4.0,27
bhutanese ema datsi,"67-21 woodside ave, ,",11377,himalayan/nepalese indian,$,4.5,47
la flor,"53-02 roosevelt ave,",11377,mexican desserts breakfast & brunch,$$,4.0,190
cuckoo's nest,"61-04 woodside ave, ,",11377,irish pubs,$$,4.0,127
tj asian bistro,"50-19 skillman ave, ,",11377,japanese sushi bars,$$,4.0,346
fresca la crêpe,"39-82 61st st, ,",11377,creperies,$,4.5,162
cemitas el tigre,"45-14 48th ave, ,",11377,mexican sandwiches,$$,4.5,109
de mole,"4502 48th ave,",11377,mexican,$$,4.0,521
thailand's center point,"63-19 39th ave, ,",11377,thai seafood,$$,4.0,137
sweet basil,"39-28 61st st, ,",11377,thai,$$,3.5,86
empanadas monumental,"6403 roosevelt ave, ,",11377,dominican empanadas,$,4.5,10
aubergine cafe,"49-22 skillman ave,",11377,coffee & tea sandwiches vegetarian,$$,4.0,263
mamajuana cafe queens,"33-15 56th st, ,",11377,latin american lounges,$$,3.0,231
gakyizompe,"4711 47th ave, ,",11377,himalayan/nepalese,$,4.0,24
costa brava,"63-14 broadway, ,",11377,peruvian,$$,4.0,5
copper kettle bar & restaurant,"5024 skillman ave, ,",11377,pubs irish,$$,4.0,114
blue cups,"3804 61st st, ,",11377,coffee & tea juice bars & smoothies cafes,$,4.5,64
taqueria santa fe,"4708 47th ave,",11377,mexican,$,4.5,188
donovan's pub,"57-24 roosevelt ave, ,",11377,burgers pubs american (traditional),$$,3.5,319
papa sal's pizza,"3963 61st st, ,",11377,pizza,$,4.0,28
jollibee,"62-29 roosevelt ave, ,",11377,filipino fast food burgers,$,3.5,321
clem's public house,"61-16 laurel hill blvd,",11377,chicken wings pubs,$$,5.0,3
el nuevo izalco restaurant,"6405 roosevelt ave, ,",11377,salvadoran,$$,4.0,71
fritzie's bake shop,"69-10 roosevelt ave, ,",11377,filipino bakeries,$,3.0,21
i am thai restaurant,"49-08 43rd ave, ,",11377,thai seafood vegan,$$,4.0,215
52nd sushi,"5221 roosevelt ave, ,",11377,japanese,$$,4.0,77
cafe con amor,"64-16 roosevelt ave,",11377,american (new),$$,4.0,59
paparazzi trattoria,"58-05 31st ave,",11377,italian,$$,3.5,39
f. ottomaneli burgers & belgian fries,"6015 woodside ave, ,",11377,burgers,$,3.5,229
the brewery,"49-18 30th ave, ,",11377,sports bars american (traditional) irish,$$,4.5,64
new texas fried chicken,"64-01 broadway, ,",11377,halal chicken wings burgers,$,3.5,14
the haab,"4722 48th ave, ,",11377,mexican breakfast & brunch,$,4.5,143
el rey del taco deli,"49-06 43rd ave, ,",11377,mexican delis,$,4.0,33
mister chicken to go,"5326 roosevelt ave, ,",11377,fast food chicken wings southern,$,3.5,95
casa theodoro,"54 -18 31st ave,",11377,pizza brazilian italian,$$,4.5,12
tacos y quesadillas mexicanos,"6022 roosevelt ave, ,",11377,mexican street vendors,$,4.0,36
suki thai shabu,"60-15 woodside ave, ,",11377,thai hot pot,$$,3.5,146
esan thai food,"51-20 skillman ave, ,",11377,thai,$$,3.5,54
sariling atin grill pastry shop,"4009 69th st,",11377,filipino bakeries,$,4.5,6
el mariachi restaurant,"6712 roosevelt ave, ,",11377,mexican,$$,4.5,26
kabayan filipino restaurant,"6912 roosevelt ave,",11377,filipino asian fusion,$,3.0,8
panda garden restaurant,"5917 roosevelt ave, ,",11377,chinese,$,3.5,16
house of inasal,"65-14 roosevelt ave, ,",11377,filipino seafood soup,$$,4.0,101
pollos mario,"62-01 woodside ave, ,",11377,steakhouses seafood colombian,$$,3.5,30
cumbre restaurante,67-03 woodside ave,11377,latin american music venues,$$,4.5,17
los cuencanitos pizza & restaurant,"54-18 roosevelt ave, ,",11377,latin american pizza,$$,3.0,8
tamale lady,"61 st & roosevelt ave, ,",11377,food trucks street vendors mexican,$,5.0,1
payag,"51-34 roosevelt ave, ,",11377,filipino karaoke,$$,3.0,135
renacer bolivian restaurant,"67-03 woodside ave, ,",11377,latin american music venues,$$,4.0,6
karu café,"5321 roosevelt ave,",11377,venezuelan,$$,4.5,12
papa john's pizza,"4919 30th ave, ,",11377,pizza,$,3.0,14
taco rey de oro,"52nd st and roosevelt ave, ,",11377,mexican food trucks street vendors,$,4.5,65
madina halal chinese restaurant,"64-02 35th ave,",11377,halal chinese,$,3.5,3
andres carne de tres,51-05 58th st,11377,steakhouses bars venues & event spaces,$$,2.5,123
69 coffee shop,5001 69th st,11377,coffee & tea latin american,$,4.0,8
cafe 52 restaurant,"5129 43rd ave, ,",11377,american (new) sandwiches breakfast & brunch,$$,3.5,81
stop inn,"60-22 roosevelt ave, ,",11377,diners breakfast & brunch,$$,3.5,168
renee's kitchenette & grill,"6914 roosevelt ave, ,",11377,filipino,$$,3.5,148
lucky chinese restaurant,"5008 69th st, ,",11377,chinese,$,4.0,16
woodside rainbow bakery,"39-61 61st st,",11377,bubble tea dim sum bakeries,$,4.0,2
king wah,"6911 northern blvd, ,",11377,chinese,$,3.5,25
woodside deli & bagel,"54-12 31st ave, ,",11377,bagels delis,$,4.5,8
woodside cafe,"6006 woodside ave, ,",11377,coffee & tea american (new) irish,$$,2.5,55
d'haven,"58-02 37th ave,",11377,filipino dance clubs venues & event spaces,$$,4.5,7
sean og tavern,"6002 woodside ave, ,",11377,pubs irish,$$,3.5,104
no 1 chinese restaurant,"6308 broadway, ,",11377,chinese,$,2.5,9
good luck chinese restaurant,"4516 48th avenue, ,",11377,chinese,$,4.0,6
pizza hut,"51-02 northern blvd, ,",11377,pizza italian chicken wings,$$,1.5,38
kabayan,"4912 queens blvd, ,",11377,filipino,$$,3.5,75
ihawan,"4006 70th st, ,",11377,filipino,$$,3.5,272
patio restaurant,"5805 31st ave, ,",11377,american (new),$$$,2.0,8
sum fung,"5401 northern blvd, ,",11377,chinese,$,3.5,10
woodside cafe,"64-23 broadway,",11377,himalayan/nepalese,$$,3.5,35
pollos a la brasa marion,"6901 roosevelt ave, ,",11377,colombian,$$,3.5,30
krystal's cafe & pastry shop,"6902 roosevelt ave, ,",11377,bakeries filipino cafes,$$,3.5,276
orange hut,"5317 broadway, ,",11377,diners,$,3.0,14
engeline's restaurant,"5828 roosevelt ave, ,",11377,filipino,$$,3.5,113
braulio's y familia restaurant,"3908 63rd st, ,",11377,latin american,$$,3.5,2
bagels plus,"5720 woodside avenue, ,",11377,bagels breakfast & brunch sandwiches,$,3.5,40
hyderabadi restaurant,"64-02 35th ave, ,",11377,indian halal pakistani,$$,3.5,7
taste of bolivia,"woodside ave and 67th st, ,",11377,american (new),$,4.5,3
new china 3,"5814 roosevelt ave, ,",11377,chinese,$,3.0,35
kennedy fried chicken,"6029 roosevelt ave,",11377,halal burgers chicken wings,$,2.0,8
king's wok,"4912 30th ave, ,",11377,chinese,$,4.0,12
donatos pizza,"5022 39th ave, ,",11377,pizza donuts,$$,3.0,98
mama carmela's,"4914 30th ave, ,",11377,pizza,$,4.0,46
woodside pizzeria,"44-06 60th st, ,",11377,pizza,$,3.0,38
parador caleno,45-07 47th ave,11377,colombian,$$,4.5,5
gina's pizzaria,"6024 queens blvd,",11377,pizza,$,3.0,16
red ribbon bakeshop,"65-02 roosevelt ave, ,",11377,bakeries fast food filipino,$,3.5,165
new asian cuisine,"44-20 48th ave,",11377,asian fusion chinese,$,4.5,7
happy fortune chinese restaurant,"47-57 47th st, ,",11377,chinese,$,4.0,18
wendy's,"69-02 northern blvd, ,",11377,fast food burgers,$,3.0,27
number 1 chinese restaurant,"6308 broadway, ,",11377,chinese,$,3.5,19
roosevelt tropical restaurant,"6722 roosevelt ave, ,",11377,latin american,$$,3.0,17
la bamba restaurant,"4761 47th st, ,",11377,latin american,$$,2.0,3
pizza boy ii,"5819 woodside ave, ,",11377,pizza italian salad,$,3.5,89
la abundancia,"63-10 broadway ave, ,",11377,latin american bakeries,$,3.0,16
long spring garden,"6205 roosevelt ave, ,",11377,chinese,$,3.5,20
pollos a la brasa don alex,"47-55 47th st, ,",11377,latin american,$,2.0,2
ultimate cafe & juice bar,"26-50 brooklyn queens expy w,",11377,cafes juice bars & smoothies,$,4.0,6
salza pizza,"73-17 woodside ave, ,",11377,pizza,$$,3.5,34
smileys 69 deli grocery,"6901 queens blvd, ,",11377,delis,$,4.0,4
